location,model,pivot_date,lead,variant,MAE,MSE
USA,MLR,2022-06-22,-13,Omicron 22B,0.00701678,4.9235201568400004e-05
USA,MLR,2022-06-22,-12,Omicron 22B,0.0071595899999999935,5.1259728968099905e-05
USA,MLR,2022-06-22,-11,Omicron 22B,0.007183849999999992,5.160770082249988e-05
USA,MLR,2022-06-22,-10,Omicron 22B,0.007113789999999981,5.060600816409973e-05
USA,MLR,2022-06-22,-9,Omicron 22B,0.007029999999999981,4.942089999999973e-05
USA,MLR,2022-06-22,-8,Omicron 22B,0.006829799999999997,4.664616803999996e-05
USA,MLR,2022-06-22,-7,Omicron 22B,0.006563180000000002,4.3075331712400024e-05
USA,MLR,2022-06-22,-6,Omicron 22B,0.00616597999999996,3.8019309360399504e-05
USA,MLR,2022-06-22,-5,Omicron 22B,0.00568386999999998,3.230637817689977e-05
USA,MLR,2022-06-22,-4,Omicron 22B,0.005153550000000007,2.655907760250007e-05
USA,MLR,2022-06-22,-3,Omicron 22B,0.004525900000000027,2.0483770810000247e-05
USA,MLR,2022-06-22,-2,Omicron 22B,0.0037824200000000086,1.4306701056400064e-05
USA,MLR,2022-06-22,-1,Omicron 22B,0.0029606699999999986,8.765566848899992e-06
USA,MLR,2022-06-22,0,Omicron 22B,0.0021870299999999787,4.783100220899907e-06
USA,MLR,2022-06-22,1,Omicron 22B,0.0011631599999999964,1.3529411855999918e-06
USA,MLR,2022-06-22,-26,Omicron 22C,0.01381136000000005,0.00019075366504960138
USA,MLR,2022-06-22,-25,Omicron 22C,0.015958909999999937,0.000254686808388098
USA,MLR,2022-06-22,-24,Omicron 22C,0.01812910000000001,0.0003286642668100003
USA,MLR,2022-06-22,-23,Omicron 22C,0.020369399999999982,0.00041491245635999924
USA,MLR,2022-06-22,-22,Omicron 22C,0.022620900000000055,0.0005117051168100025
USA,MLR,2022-06-22,-21,Omicron 22C,0.024831590000000014,0.0006166078619281008
USA,MLR,2022-06-22,-20,Omicron 22C,0.027044590000000035,0.0007314098482681018
USA,MLR,2022-06-22,-19,Omicron 22C,0.029243249999999943,0.0008551676705624967
USA,MLR,2022-06-22,-18,Omicron 22C,0.031370200000000015,0.000984089448040001
USA,MLR,2022-06-22,-17,Omicron 22C,0.033316359999999934,0.0011099798436495956
USA,MLR,2022-06-22,-16,Omicron 22C,0.035272720000000035,0.0012441647761984025
USA,MLR,2022-06-22,-15,Omicron 22C,0.037036150000000045,0.0013716764068225033
USA,MLR,2022-06-22,-14,Omicron 22C,0.03859760000000001,0.0014897747257600008
USA,MLR,2022-06-22,-13,Omicron 22C,0.039982359999999995,0.0015985891111695997
USA,MLR,2022-06-22,-12,Omicron 22C,0.04116169999999997,0.0016942855468899973
USA,MLR,2022-06-22,-11,Omicron 22C,0.042116259999999905,0.001773779356387592
USA,MLR,2022-06-22,-10,Omicron 22C,0.042908549999999934,0.0018411436631024943
USA,MLR,2022-06-22,-9,Omicron 22C,0.04342579999999996,0.0018858001056399965
USA,MLR,2022-06-22,-8,Omicron 22C,0.04368110000000003,0.0019080384972100025
USA,MLR,2022-06-22,-7,Omicron 22C,0.04371377999999998,0.0019108945618883982
USA,MLR,2022-06-22,-6,Omicron 22C,0.04343956999999998,0.0018869962417848985
USA,MLR,2022-06-22,-5,Omicron 22C,0.04295216000000002,0.0018448880486656015
USA,MLR,2022-06-22,-4,Omicron 22C,0.04217618000000001,0.0017788301593924007
USA,MLR,2022-06-22,-3,Omicron 22C,0.041200610000000026,0.0016974902643721022
USA,MLR,2022-06-22,-2,Omicron 22C,0.040038160000000045,0.0016030542561856036
USA,MLR,2022-06-22,-1,Omicron 22C,0.038601799999999964,0.0014900989632399971
USA,MLR,2022-06-22,0,Omicron 22C,0.03691511999999997,0.0013627260846143976
USA,MLR,2022-06-22,1,Omicron 22C,0.035205330000000035,0.0012394152604089023
USA,MLR,2022-06-22,-26,other,0.0015961885999999999,2.5478180467699597e-06
USA,MLR,2022-06-22,-25,other,0.0016387091000000004,2.685367514422811e-06
USA,MLR,2022-06-22,-24,other,0.0016764465,2.81047286736225e-06
USA,MLR,2022-06-22,-23,other,0.0017111198,2.9279309699520396e-06
USA,MLR,2022-06-22,-22,other,0.0017433872,3.03939892912384e-06
USA,MLR,2022-06-22,-21,other,0.0017722561,3.1408916839872104e-06
USA,MLR,2022-06-22,-20,other,0.0017976123000000002,3.2314099811112906e-06
USA,MLR,2022-06-22,-19,other,0.0018188033999999998,3.3080458078515592e-06
USA,MLR,2022-06-22,-18,other,0.0018368192,3.37390477348864e-06
USA,MLR,2022-06-22,-17,other,0.0018505675999999998,3.4246004421697593e-06
USA,MLR,2022-06-22,-16,other,0.0018605988000000003,3.4618278945614408e-06
USA,MLR,2022-06-22,-15,other,0.0018657078,3.48086559498084e-06
USA,MLR,2022-06-22,-14,other,0.0018671205999999999,3.4861393349443597e-06
USA,MLR,2022-06-22,-13,other,0.0018643363999999998,3.475750212364959e-06
USA,MLR,2022-06-22,-12,other,0.0018574005,3.4499366174002505e-06
USA,MLR,2022-06-22,-11,other,0.0018460700000000002,3.4079744449000007e-06
USA,MLR,2022-06-22,-10,other,0.0018300684,3.3491503486785597e-06
USA,MLR,2022-06-22,-9,other,0.0018100856999999997,3.276410241344489e-06
USA,MLR,2022-06-22,-8,other,0.0017860121,3.18983922134641e-06
USA,MLR,2022-06-22,-7,other,0.0017590286299999998,3.0941817211596763e-06
USA,MLR,2022-06-22,-6,other,0.0017271441600000001,2.983026949422106e-06
USA,MLR,2022-06-22,-5,other,0.0016928454999999999,2.8657258868702493e-06
USA,MLR,2022-06-22,-4,other,0.00165424826,2.7365373057130273e-06
USA,MLR,2022-06-22,-3,other,0.0016129225,2.6015189910062502e-06
USA,MLR,2022-06-22,-2,other,0.0015690131999999998,2.4618024217742394e-06
USA,MLR,2022-06-22,-1,other,0.0015230502,2.31968191172004e-06
USA,MLR,2022-06-22,0,other,0.00147508741,2.1758828671405084e-06
USA,MLR,2022-06-22,1,other,0.0014255315,2.03214005749225e-06
United Kingdom,MLR,2022-03-03,-3,Delta,0.000174426653805,3.042465755760932e-08
United Kingdom,MLR,2022-03-03,-2,Delta,0.000172871170563,2.988444161182184e-08
United Kingdom,MLR,2022-03-03,-1,Delta,0.000161212411688,2.59894416822612e-08
United Kingdom,MLR,2022-03-03,0,Delta,0.000141303144351,1.9966578603479543e-08
United Kingdom,MLR,2022-03-03,1,Delta,0.0001336953000908,1.7874433266369066e-08
United Kingdom,MLR,2022-03-03,2,Delta,0.0001386909051028,1.923516715823387e-08
United Kingdom,MLR,2022-03-03,3,Delta,0.00014632620555940002,2.141135843341179e-08
United Kingdom,MLR,2022-03-03,4,Delta,0.0001441601959299,2.0782162090547153e-08
United Kingdom,MLR,2022-03-03,5,Delta,0.00013221175387790002,1.747994786347041e-08
United Kingdom,MLR,2022-03-03,-3,Omicron 21K,0.004905180000000009,2.4060790832400088e-05
United Kingdom,MLR,2022-03-03,-2,Omicron 21K,0.025543040000000017,0.0006524468924416009
United Kingdom,MLR,2022-03-03,-1,Omicron 21K,0.029369270000000003,0.0008625540203329002
United Kingdom,MLR,2022-03-03,0,Omicron 21K,0.020115309999999997,0.0004046256963960999
United Kingdom,MLR,2022-03-03,1,Omicron 21K,0.020931900000000003,0.0004381444376100001
United Kingdom,MLR,2022-03-03,2,Omicron 21K,0.02704323,0.0007313362888329
United Kingdom,MLR,2022-03-03,3,Omicron 21K,0.029430309999999987,0.0008661431466960993
United Kingdom,MLR,2022-03-03,4,Omicron 21K,0.028641530000000026,0.0008203372407409015
United Kingdom,MLR,2022-03-03,5,Omicron 21K,0.028522579999999992,0.0008135375698563995
United Kingdom,MLR,2022-03-03,-3,Omicron 21L,0.010293949999999996,0.00010596540660249993
United Kingdom,MLR,2022-03-03,-2,Omicron 21L,0.030919049999999948,0.0009559876529024968
United Kingdom,MLR,2022-03-03,-1,Omicron 21L,0.03463514000000001,0.0011995929228196007
United Kingdom,MLR,2022-03-03,0,Omicron 21L,0.025174699999999994,0.0006337655200899997
United Kingdom,MLR,2022-03-03,1,Omicron 21L,0.025932460000000046,0.0006724924816516024
United Kingdom,MLR,2022-03-03,2,Omicron 21L,0.032376709999999975,0.0010482513504240984
United Kingdom,MLR,2022-03-03,3,Omicron 21L,0.0352307300000001,0.001241204336332907
United Kingdom,MLR,2022-03-03,4,Omicron 21L,0.034571130000000005,0.0011951630294769005
United Kingdom,MLR,2022-03-03,5,Omicron 21L,0.03423940000000003,0.001172336512360002
United Kingdom,MLR,2022-03-03,-3,other,0.0052027791,2.7068910363396808e-05
United Kingdom,MLR,2022-03-03,-2,other,0.005186940540000001,2.6904352165495498e-05
United Kingdom,MLR,2022-03-03,-1,other,0.00506326147,2.5636616713586564e-05
United Kingdom,MLR,2022-03-03,0,other,0.00488895466,2.3901877667535715e-05
United Kingdom,MLR,2022-03-03,1,other,0.004899326,2.4003395254276e-05
United Kingdom,MLR,2022-03-03,2,other,0.00521190187,2.7163921102509493e-05
United Kingdom,MLR,2022-03-03,3,other,0.0056325314,3.172540997198596e-05
United Kingdom,MLR,2022-03-03,4,other,0.00575473473,3.311697181266817e-05
United Kingdom,MLR,2022-03-03,5,other,0.00556073574,3.0921781970113354e-05
United Kingdom,MLR,2022-03-21,-21,Delta,0.000174423550362,3.042357492088515e-08
United Kingdom,MLR,2022-03-21,-20,Delta,0.000172868808488,2.988362494806082e-08
United Kingdom,MLR,2022-03-21,-19,Delta,0.00016121062193200002,2.5988864623702247e-08
United Kingdom,MLR,2022-03-21,-18,Delta,0.0001413017898423,1.9966195812637514e-08
United Kingdom,MLR,2022-03-21,-17,Delta,0.00013369427821170003,1.787416002654745e-08
United Kingdom,MLR,2022-03-21,-16,Delta,0.0001386901364892,1.9234953959392925e-08
United Kingdom,MLR,2022-03-21,-15,Delta,0.00014632562903700003,2.1411189713073743e-08
United Kingdom,MLR,2022-03-21,-14,Delta,0.0001441597642211,2.078203762028314e-08
United Kingdom,MLR,2022-03-21,-13,Delta,0.000132211431115,1.7479862517476393e-08
United Kingdom,MLR,2022-03-21,-12,Delta,0.0001221512838891,1.4920936155755503e-08
United Kingdom,MLR,2022-03-21,-11,Delta,0.00012010064507955,1.4424164948524038e-08
United Kingdom,MLR,2022-03-21,-10,Delta,0.00012121536869645001,1.4693165608216313e-08
United Kingdom,MLR,2022-03-21,-9,Delta,0.00011888991283942,1.4134811374964884e-08
United Kingdom,MLR,2022-03-21,-8,Delta,0.0001129967006017,1.276825434687023e-08
United Kingdom,MLR,2022-03-21,-7,Delta,0.00010696551178306,1.1441620711011947e-08
United Kingdom,MLR,2022-03-21,-6,Delta,0.00010321554355256,1.065344843085041e-08
United Kingdom,MLR,2022-03-21,-5,Delta,0.00010073979117249999,1.0148505525478907e-08
United Kingdom,MLR,2022-03-21,-4,Delta,9.8249992482194e-05,9.653061022751178e-09
United Kingdom,MLR,2022-03-21,-3,Delta,9.491898827743001e-05,9.009614335610897e-09
United Kingdom,MLR,2022-03-21,-2,Delta,9.081696661834001e-05,8.247721425756683e-09
United Kingdom,MLR,2022-03-21,-1,Delta,8.7142703001884e-05,7.593850686474563e-09
United Kingdom,MLR,2022-03-21,0,Delta,8.432020050758199e-05,7.109896213638831e-09
United Kingdom,MLR,2022-03-21,1,Delta,8.163177593447351e-05,6.663746842216089e-09
United Kingdom,MLR,2022-03-21,2,Delta,7.9031079855262e-05,6.2459115830888e-09
United Kingdom,MLR,2022-03-21,3,Delta,7.6312032686546e-05,5.823526332752465e-09
United Kingdom,MLR,2022-03-21,4,Delta,7.368195472938e-05,5.429030452742404e-09
United Kingdom,MLR,2022-03-21,5,Delta,7.1267040202353e-05,5.078991019203799e-09
United Kingdom,MLR,2022-03-21,-21,Omicron 21K,0.01579999999999998,0.0002496399999999994
United Kingdom,MLR,2022-03-21,-20,Omicron 21K,0.004983340000000003,2.4833677555600026e-05
United Kingdom,MLR,2022-03-21,-19,Omicron 21K,0.009055140000000017,8.199556041960031e-05
United Kingdom,MLR,2022-03-21,-18,Omicron 21K,0.00017095999999999778,2.922732159999924e-08
United Kingdom,MLR,2022-03-21,-17,Omicron 21K,0.0014420400000000055,2.079479361600016e-06
United Kingdom,MLR,2022-03-21,-16,Omicron 21K,0.008132100000000003,6.613105041000005e-05
United Kingdom,MLR,2022-03-21,-15,Omicron 21K,0.011153199999999974,0.00012439387023999943
United Kingdom,MLR,2022-03-21,-14,Omicron 21K,0.011054580000000008,0.00012220373897640018
United Kingdom,MLR,2022-03-21,-13,Omicron 21K,0.011671149999999991,0.0001362157423224998
United Kingdom,MLR,2022-03-21,-12,Omicron 21K,0.013458250000000005,0.00018112449306250013
United Kingdom,MLR,2022-03-21,-11,Omicron 21K,0.014803910000000003,0.0002191557512881001
United Kingdom,MLR,2022-03-21,-10,Omicron 21K,0.015406225999999995,0.00023735179956307586
United Kingdom,MLR,2022-03-21,-9,Omicron 21K,0.01578705999999999,0.0002492312634435997
United Kingdom,MLR,2022-03-21,-8,Omicron 21K,0.016317085999999995,0.0002662472955313958
United Kingdom,MLR,2022-03-21,-7,Omicron 21K,0.01675543,0.0002807444344849001
United Kingdom,MLR,2022-03-21,-6,Omicron 21K,0.016957503999999998,0.0002875569419100159
United Kingdom,MLR,2022-03-21,-5,Omicron 21K,0.017021994999999998,0.00028974831378002496
United Kingdom,MLR,2022-03-21,-4,Omicron 21K,0.017023190000000007,0.00028978899777610027
United Kingdom,MLR,2022-03-21,-3,Omicron 21K,0.016969998000000007,0.0002879808321200042
United Kingdom,MLR,2022-03-21,-2,Omicron 21K,0.016846278,0.00028379708245328397
United Kingdom,MLR,2022-03-21,-1,Omicron 21K,0.016645975999999993,0.00027708851699257574
United Kingdom,MLR,2022-03-21,0,Omicron 21K,0.016406369000000004,0.00026916894376416114
United Kingdom,MLR,2022-03-21,1,Omicron 21K,0.016120296,0.000259863943127616
United Kingdom,MLR,2022-03-21,2,Omicron 21K,0.015797083999999996,0.0002495478629030559
United Kingdom,MLR,2022-03-21,3,Omicron 21K,0.015438788000000002,0.00023835617490894405
United Kingdom,MLR,2022-03-21,4,Omicron 21K,0.015072637999999996,0.00022718441627904388
United Kingdom,MLR,2022-03-21,5,Omicron 21K,0.014688015000000002,0.00021573778464022505
United Kingdom,MLR,2022-03-21,-21,Omicron 21L,0.010956409999999916,0.00012004292008809817
United Kingdom,MLR,2022-03-21,-20,Omicron 21L,0.009858309999999926,9.718627605609854e-05
United Kingdom,MLR,2022-03-21,-19,Omicron 21L,0.01384950000000007,0.00019180865025000195
United Kingdom,MLR,2022-03-21,-18,Omicron 21L,0.004774659999999931,2.2797378115599336e-05
United Kingdom,MLR,2022-03-21,-17,Omicron 21L,0.006022599999999989,3.6271710759999866e-05
United Kingdom,MLR,2022-03-21,-16,Omicron 21L,0.01306795999999999,0.00017077157856159973
United Kingdom,MLR,2022-03-21,-15,Omicron 21L,0.01658093000000005,0.00027492723966490165
United Kingdom,MLR,2022-03-21,-14,Omicron 21L,0.01664036000000002,0.00027690158092960067
United Kingdom,MLR,2022-03-21,-13,Omicron 21L,0.017063099999999998,0.00029114938160999993
United Kingdom,MLR,2022-03-21,-12,Omicron 21L,0.01874050000000005,0.00035120634025000185
United Kingdom,MLR,2022-03-21,-11,Omicron 21L,0.020276650000000007,0.0004111425352225003
United Kingdom,MLR,2022-03-21,-10,Omicron 21L,0.021138099999999937,0.00044681927160999734
United Kingdom,MLR,2022-03-21,-9,Omicron 21L,0.021673350000000036,0.00046973410022250155
United Kingdom,MLR,2022-03-21,-8,Omicron 21L,0.02216589000000002,0.000491326679492101
United Kingdom,MLR,2022-03-21,-7,Omicron 21L,0.02258296999999998,0.0005099905340208991
United Kingdom,MLR,2022-03-21,-6,Omicron 21L,0.022870889999999977,0.000523077609392099
United Kingdom,MLR,2022-03-21,-5,Omicron 21L,0.023073569999999988,0.0005323896325448995
United Kingdom,MLR,2022-03-21,-4,Omicron 21L,0.023195559999999893,0.000538034003713595
United Kingdom,MLR,2022-03-21,-3,Omicron 21L,0.023197699999999988,0.0005381332852899994
United Kingdom,MLR,2022-03-21,-2,Omicron 21L,0.023095599999999994,0.0005334067393599997
United Kingdom,MLR,2022-03-21,-1,Omicron 21L,0.02295774000000006,0.0005270578259076028
United Kingdom,MLR,2022-03-21,0,Omicron 21L,0.022793700000000028,0.0005195527596900013
United Kingdom,MLR,2022-03-21,1,Omicron 21L,0.02261650000000004,0.0005115060722500018
United Kingdom,MLR,2022-03-21,2,Omicron 21L,0.02237754000000003,0.0005007542964516013
United Kingdom,MLR,2022-03-21,3,Omicron 21L,0.02208969999999999,0.0004879548460899996
United Kingdom,MLR,2022-03-21,4,Omicron 21L,0.021785500000000013,0.00047460801025000056
United Kingdom,MLR,2022-03-21,5,Omicron 21L,0.02148341999999992,0.00046153733489639657
United Kingdom,MLR,2022-03-21,-21,other,0.00466776937,2.1788070891510194e-05
United Kingdom,MLR,2022-03-21,-20,other,0.004679389900000001,2.1896689836222015e-05
United Kingdom,MLR,2022-03-21,-19,other,0.0045831008,2.100481294296064e-05
United Kingdom,MLR,2022-03-21,-18,other,0.00443577963,1.967614092592294e-05
United Kingdom,MLR,2022-03-21,-17,other,0.0044727958,2.000590226849764e-05
United Kingdom,MLR,2022-03-21,-16,other,0.0048113157999999994,2.3148759727329633e-05
United Kingdom,MLR,2022-03-21,-15,other,0.00525714164,2.763753822302189e-05
United Kingdom,MLR,2022-03-21,-14,other,0.00540364692,2.919940003602548e-05
United Kingdom,MLR,2022-03-21,-13,other,0.0052330539,2.7384853120305215e-05
United Kingdom,MLR,2022-03-21,-12,other,0.00515376808,2.656132542242689e-05
United Kingdom,MLR,2022-03-21,-11,other,0.0053427499,2.8544976493950007e-05
United Kingdom,MLR,2022-03-21,-10,other,0.00560188394,3.1381103677229924e-05
United Kingdom,MLR,2022-03-21,-9,other,0.0057207933599999995,3.2727476667820084e-05
United Kingdom,MLR,2022-03-21,-8,other,0.00570123797,3.250411439056972e-05
United Kingdom,MLR,2022-03-21,-7,other,0.0056821731,3.228709113836361e-05
United Kingdom,MLR,2022-03-21,-6,other,0.00574938213,3.305539487676334e-05
United Kingdom,MLR,2022-03-21,-5,other,0.00586723785,3.442447998847262e-05
United Kingdom,MLR,2022-03-21,-4,other,0.005959604449999999,3.55168852004598e-05
United Kingdom,MLR,2022-03-21,-3,other,0.0059926643,3.591202541249449e-05
United Kingdom,MLR,2022-03-21,-2,other,0.0060083441,3.610019882400481e-05
United Kingdom,MLR,2022-03-21,-1,other,0.00604482853,3.653995195710196e-05
United Kingdom,MLR,2022-03-21,0,other,0.00611088125,3.734286965160156e-05
United Kingdom,MLR,2022-03-21,1,other,0.00617930065,3.8183756523090426e-05
United Kingdom,MLR,2022-03-21,2,other,0.006227008846,3.877563916816225e-05
United Kingdom,MLR,2022-03-21,3,other,0.006261392904,3.9205041098261555e-05
United Kingdom,MLR,2022-03-21,4,other,0.00630263908,3.9723259372743246e-05
United Kingdom,MLR,2022-03-21,5,other,0.006356163626,4.040081604048546e-05
United Kingdom,MLR,2022-05-17,-22,Delta,3.01711131827e-05,9.102960706832938e-10
United Kingdom,MLR,2022-05-17,-21,Delta,2.93825558826e-05,8.633345901941118e-10
United Kingdom,MLR,2022-05-17,-20,Delta,2.85267571374e-05,8.137758727762019e-10
United Kingdom,MLR,2022-05-17,-19,Delta,2.77903910496e-05,7.723058346896877e-10
United Kingdom,MLR,2022-05-17,-18,Delta,2.70315035358e-05,7.307021834059679e-10
United Kingdom,MLR,2022-05-17,-17,Delta,2.63255298756e-05,6.930335232311082e-10
United Kingdom,MLR,2022-05-17,-16,Delta,2.56006388818e-05,6.553927111563301e-10
United Kingdom,MLR,2022-05-17,-15,Delta,2.48962695188e-05,6.1982423595273e-10
United Kingdom,MLR,2022-05-17,-14,Delta,2.4278389640199998e-05,5.894402035213706e-10
United Kingdom,MLR,2022-05-17,-13,Delta,2.3546583519199998e-05,5.54441595426661e-10
United Kingdom,MLR,2022-05-17,-12,Delta,2.29130022214e-05,5.250056707978813e-10
United Kingdom,MLR,2022-05-17,-11,Delta,2.22285196197e-05,4.941070844833879e-10
United Kingdom,MLR,2022-05-17,-10,Delta,2.16149161795e-05,4.672046014468109e-10
United Kingdom,MLR,2022-05-17,-9,Delta,2.1002645761600002e-05,4.4111112898725456e-10
United Kingdom,MLR,2022-05-17,-8,Delta,2.040027626664e-05,4.161712717552353e-10
United Kingdom,MLR,2022-05-17,-7,Delta,1.97581509005e-05,3.90384527006929e-10
United Kingdom,MLR,2022-05-17,-6,Delta,1.91307527054e-05,3.6598569907516944e-10
United Kingdom,MLR,2022-05-17,-5,Delta,1.850222775996e-05,3.423324320814345e-10
United Kingdom,MLR,2022-05-17,-4,Delta,1.7873323195399998e-05,3.1945568204722356e-10
United Kingdom,MLR,2022-05-17,-3,Delta,1.726140279066e-05,2.9795602630140486e-10
United Kingdom,MLR,2022-05-17,-2,Delta,1.665119163249e-05,2.7726218278190505e-10
United Kingdom,MLR,2022-05-17,-1,Delta,1.602886096312e-05,2.5692438377503223e-10
United Kingdom,MLR,2022-05-17,0,Delta,1.538365886107e-05,2.366569599537775e-10
United Kingdom,MLR,2022-05-17,1,Delta,1.4742232253154e-05,2.173334118059341e-10
United Kingdom,MLR,2022-05-17,2,Delta,1.4118512626664e-05,1.9933239878927082e-10
United Kingdom,MLR,2022-05-17,3,Delta,1.345138597203e-05,1.8093978456852545e-10
United Kingdom,MLR,2022-05-17,4,Delta,1.28247312859e-05,1.644737325555423e-10
United Kingdom,MLR,2022-05-17,5,Delta,1.217168140263e-05,1.48149828167129e-10
United Kingdom,MLR,2022-05-17,-22,Omicron 21K,0.0037694839000000004,1.4209008872359213e-05
United Kingdom,MLR,2022-05-17,-21,Omicron 21K,0.0036171156000000004,1.3083525263763362e-05
United Kingdom,MLR,2022-05-17,-20,Omicron 21K,0.0034649624000000004,1.2005964433413762e-05
United Kingdom,MLR,2022-05-17,-19,Omicron 21K,0.0033190581,1.1016146671175611e-05
United Kingdom,MLR,2022-05-17,-18,Omicron 21K,0.0031750973,1.008124286446729e-05
United Kingdom,MLR,2022-05-17,-17,Omicron 21K,0.0030334234999999997,9.201658130352249e-06
United Kingdom,MLR,2022-05-17,-16,Omicron 21K,0.0028963747000000004,8.388986402800093e-06
United Kingdom,MLR,2022-05-17,-15,Omicron 21K,0.0027639361000000003,7.639342764883211e-06
United Kingdom,MLR,2022-05-17,-14,Omicron 21K,0.0026338345400000003,6.937084384097013e-06
United Kingdom,MLR,2022-05-17,-13,Omicron 21K,0.0025068902,6.28449847485604e-06
United Kingdom,MLR,2022-05-17,-12,Omicron 21K,0.0023842886000000002,5.6848321280899615e-06
United Kingdom,MLR,2022-05-17,-11,Omicron 21K,0.0022654045,5.13205754862025e-06
United Kingdom,MLR,2022-05-17,-10,Omicron 21K,0.0021496295,4.620906987270249e-06
United Kingdom,MLR,2022-05-17,-9,Omicron 21K,0.0020372497000000003,4.150386340150091e-06
United Kingdom,MLR,2022-05-17,-8,Omicron 21K,0.0019281598699999998,3.717800484278416e-06
United Kingdom,MLR,2022-05-17,-7,Omicron 21K,0.0018231165300000001,3.3237538819592412e-06
United Kingdom,MLR,2022-05-17,-6,Omicron 21K,0.00172153058,2.9636675378751366e-06
United Kingdom,MLR,2022-05-17,-5,Omicron 21K,0.00162351813,2.6358111184386967e-06
United Kingdom,MLR,2022-05-17,-4,Omicron 21K,0.0015289340399999999,2.3376392986707212e-06
United Kingdom,MLR,2022-05-17,-3,Omicron 21K,0.00143777077,2.0671847870663933e-06
United Kingdom,MLR,2022-05-17,-2,Omicron 21K,0.00134845844,1.8183401644072338e-06
