date	location	variant	date_submitted	sequences
2022-05-03	United Kingdom	Omicron 21L	2022-06-08	14
2022-05-03	United Kingdom	Omicron 21L	2022-06-15	1
2022-05-03	United Kingdom	Omicron 21L	2022-06-30	1
2022-05-03	United Kingdom	Omicron 21L	2022-07-04	6
2022-05-03	United Kingdom	Omicron 22A	2022-05-10	10
2022-05-03	United Kingdom	Omicron 22A	2022-05-11	3
2022-05-03	United Kingdom	Omicron 22A	2022-05-13	1
2022-05-03	United Kingdom	Omicron 22A	2022-05-17	1
2022-05-03	United Kingdom	Omicron 22A	2022-05-18	1
2022-05-03	United Kingdom	Omicron 22A	2022-05-19	1
2022-05-03	United Kingdom	Omicron 22A	2022-05-23	1
2022-05-03	United Kingdom	Omicron 22B	2022-05-10	5
2022-05-03	United Kingdom	Omicron 22B	2022-05-11	6
2022-05-03	United Kingdom	Omicron 22B	2022-05-13	1
2022-05-03	United Kingdom	Omicron 22B	2022-05-18	2
2022-05-03	United Kingdom	Omicron 22B	2022-05-19	1
2022-05-03	United Kingdom	Omicron 22B	2022-05-25	1
2022-05-03	United Kingdom	Omicron 22B	2022-05-26	1
2022-05-03	United Kingdom	Omicron 22B	2022-06-08	1
2022-05-03	United Kingdom	Omicron 22C	2022-05-11	3
2022-05-03	United Kingdom	Omicron 22C	2022-05-13	2
2022-05-03	United Kingdom	Omicron 22C	2022-05-17	2
2022-05-03	United Kingdom	Omicron 22C	2022-05-19	1
2022-05-03	United Kingdom	Omicron 22C	2022-05-30	1
2022-05-03	United Kingdom	other	2022-05-10	3
2022-05-03	United Kingdom	other	2022-05-11	5
2022-05-03	United Kingdom	other	2022-05-13	1
2022-05-03	United Kingdom	other	2022-05-16	1
2022-05-03	United Kingdom	other	2022-05-17	1
2022-05-04	Australia	Omicron 21K	2022-05-13	2
2022-05-04	Australia	Omicron 21K	2022-05-16	1
2022-05-04	Australia	Omicron 21K	2022-05-23	1
2022-05-04	Australia	Omicron 21L	2022-05-10	1
2022-05-04	Australia	Omicron 21L	2022-05-12	1
2022-05-04	Australia	Omicron 21L	2022-05-13	58
2022-05-04	Australia	Omicron 21L	2022-05-16	63
2022-05-04	Australia	Omicron 21L	2022-05-19	51
2022-05-04	Australia	Omicron 21L	2022-05-20	9
2022-05-04	Australia	Omicron 21L	2022-05-23	100
2022-05-04	Australia	Omicron 21L	2022-05-24	1
2022-05-04	Australia	Omicron 21L	2022-05-26	2
2022-05-04	Australia	Omicron 21L	2022-05-27	1
2022-05-04	Australia	Omicron 21L	2022-05-29	64
2022-05-04	Australia	Omicron 21L	2022-05-31	43
2022-05-04	Australia	Omicron 21L	2022-06-09	3
2022-05-04	Australia	Omicron 21L	2022-06-14	1
2022-05-04	Australia	Omicron 21L	2022-07-01	4
2022-05-04	Australia	Omicron 22A	2022-05-13	1
2022-05-04	Australia	Omicron 22A	2022-05-31	1
2022-05-04	Australia	Omicron 22B	2022-05-13	2
2022-05-04	Australia	Omicron 22B	2022-05-19	1
2022-05-04	Australia	Omicron 22B	2022-05-23	1
2022-05-04	Australia	Omicron 22C	2022-05-23	1
2022-05-04	Brazil	Omicron 21K	2022-05-18	2
2022-05-04	Brazil	Omicron 21K	2022-05-30	1
2022-05-04	Brazil	Omicron 21K	2022-06-09	1
2022-05-04	Brazil	Omicron 21K	2022-06-20	1
2022-05-04	Brazil	Omicron 21K	2022-06-21	1
2022-05-04	Brazil	Omicron 21K	2022-07-30	1
2022-05-04	Brazil	Omicron 21L	2022-05-17	1
2022-05-04	Brazil	Omicron 21L	2022-05-18	22
2022-05-04	Brazil	Omicron 21L	2022-05-19	1
2022-05-04	Brazil	Omicron 21L	2022-05-24	12
2022-05-04	Brazil	Omicron 21L	2022-05-25	16
2022-05-04	Brazil	Omicron 21L	2022-05-30	14
2022-05-04	Brazil	Omicron 21L	2022-06-09	7
2022-05-04	Brazil	Omicron 21L	2022-06-10	1
2022-05-04	Brazil	Omicron 21L	2022-06-11	2
2022-05-04	Brazil	Omicron 21L	2022-06-17	1
2022-05-04	Brazil	Omicron 21L	2022-06-20	21
2022-05-04	Brazil	Omicron 21L	2022-06-21	43
2022-05-04	Brazil	Omicron 21L	2022-06-27	1
2022-05-04	Brazil	Omicron 21L	2022-06-29	15
2022-05-04	Brazil	Omicron 21L	2022-06-30	1
2022-05-04	Brazil	Omicron 21L	2022-07-01	1
2022-05-04	Brazil	Omicron 21L	2022-07-05	1
2022-05-04	Brazil	Omicron 21L	2022-07-13	3
2022-05-04	Brazil	Omicron 21L	2022-07-30	2
2022-05-04	Brazil	Omicron 22B	2022-06-20	2
2022-05-04	Brazil	Omicron 22B	2022-06-29	2
2022-05-04	Brazil	Omicron 22C	2022-05-18	2
2022-05-04	Brazil	Omicron 22C	2022-06-29	1
2022-05-04	Brazil	other	2022-05-18	1
2022-05-04	Brazil	other	2022-05-25	1
2022-05-04	Brazil	other	2022-05-30	4
2022-05-04	Japan	Omicron 21K	2022-06-10	17
2022-05-04	Japan	Omicron 21K	2022-07-28	1
2022-05-04	Japan	Omicron 21K	2022-07-29	6
2022-05-04	Japan	Omicron 21K	2022-08-10	2
2022-05-04	Japan	Omicron 21L	2022-05-11	3
2022-05-04	Japan	Omicron 21L	2022-05-20	35
2022-05-04	Japan	Omicron 21L	2022-05-23	5
2022-05-04	Japan	Omicron 21L	2022-05-27	29
2022-05-04	Japan	Omicron 21L	2022-05-30	35
2022-05-04	Japan	Omicron 21L	2022-06-10	273
2022-05-04	Japan	Omicron 21L	2022-06-13	7
2022-05-04	Japan	Omicron 21L	2022-06-16	1
2022-05-04	Japan	Omicron 21L	2022-07-22	45
2022-05-04	Japan	Omicron 21L	2022-07-28	10
2022-05-04	Japan	Omicron 21L	2022-07-29	22
2022-05-04	Japan	Omicron 21L	2022-08-10	4
2022-05-04	Japan	Omicron 22C	2022-05-20	9
2022-05-04	Japan	other	2022-06-10	1
2022-05-04	South Africa	Delta	2022-05-14	1
2022-05-04	South Africa	Omicron 21K	2022-06-01	1
2022-05-04	South Africa	Omicron 21L	2022-05-16	4
2022-05-04	South Africa	Omicron 21L	2022-05-26	3
2022-05-04	South Africa	Omicron 21L	2022-06-01	3
2022-05-04	South Africa	Omicron 22A	2022-05-09	4
2022-05-04	South Africa	Omicron 22A	2022-05-12	5
2022-05-04	South Africa	Omicron 22A	2022-05-16	20
2022-05-04	South Africa	Omicron 22A	2022-05-24	7
2022-05-04	South Africa	Omicron 22A	2022-05-26	17
2022-05-04	South Africa	Omicron 22A	2022-06-01	21
2022-05-04	South Africa	Omicron 22A	2022-06-06	1
2022-05-04	South Africa	Omicron 22A	2022-06-17	2
2022-05-04	South Africa	Omicron 22A	2022-06-22	4
2022-05-04	South Africa	Omicron 22A	2022-07-21	10
2022-05-04	South Africa	Omicron 22B	2022-05-16	4
2022-05-04	South Africa	Omicron 22B	2022-05-22	1
2022-05-04	South Africa	Omicron 22B	2022-05-24	1
2022-05-04	South Africa	Omicron 22B	2022-05-26	5
2022-05-04	South Africa	Omicron 22B	2022-06-01	2
2022-05-04	South Africa	Omicron 22B	2022-06-06	1
2022-05-04	South Africa	Omicron 22B	2022-06-22	2
2022-05-04	South Africa	Omicron 22B	2022-07-21	3
2022-05-04	South Africa	Omicron 22C	2022-06-01	1
2022-05-04	South Africa	other	2022-05-28	1
2022-05-04	USA	Omicron 21K	2022-05-13	2
2022-05-04	USA	Omicron 21K	2022-05-16	7
2022-05-04	USA	Omicron 21K	2022-05-18	3
2022-05-04	USA	Omicron 21K	2022-05-19	6
2022-05-04	USA	Omicron 21K	2022-05-20	3
2022-05-04	USA	Omicron 21K	2022-05-23	2
2022-05-04	USA	Omicron 21K	2022-05-24	5
2022-05-04	USA	Omicron 21K	2022-05-26	4
2022-05-04	USA	Omicron 21K	2022-05-31	1
2022-05-04	USA	Omicron 21K	2022-06-06	1
2022-05-04	USA	Omicron 21K	2022-06-08	1
2022-05-04	USA	Omicron 21K	2022-06-14	3
2022-05-04	USA	Omicron 21K	2022-07-07	1
2022-05-04	USA	Omicron 21K	2022-07-12	1
2022-05-04	USA	Omicron 21K	2022-07-22	16
2022-05-04	USA	Omicron 21K	2022-08-08	1
2022-05-04	USA	Omicron 21L	2022-05-07	13
2022-05-04	USA	Omicron 21L	2022-05-10	17
2022-05-04	USA	Omicron 21L	2022-05-11	3
2022-05-04	USA	Omicron 21L	2022-05-12	13
2022-05-04	USA	Omicron 21L	2022-05-13	51
2022-05-04	USA	Omicron 21L	2022-05-16	471
2022-05-04	USA	Omicron 21L	2022-05-17	106
2022-05-04	USA	Omicron 21L	2022-05-18	675
2022-05-04	USA	Omicron 21L	2022-05-19	422
2022-05-04	USA	Omicron 21L	2022-05-20	32
2022-05-04	USA	Omicron 21L	2022-05-21	13
2022-05-04	USA	Omicron 21L	2022-05-22	1
2022-05-04	USA	Omicron 21L	2022-05-23	90
2022-05-04	USA	Omicron 21L	2022-05-24	166
2022-05-04	USA	Omicron 21L	2022-05-25	37
2022-05-04	USA	Omicron 21L	2022-05-26	128
2022-05-04	USA	Omicron 21L	2022-05-27	217
2022-05-04	USA	Omicron 21L	2022-05-28	8
2022-05-04	USA	Omicron 21L	2022-05-29	1
2022-05-04	USA	Omicron 21L	2022-05-30	42
2022-05-04	USA	Omicron 21L	2022-05-31	67
2022-05-04	USA	Omicron 21L	2022-06-01	48
2022-05-04	USA	Omicron 21L	2022-06-02	33
2022-05-04	USA	Omicron 21L	2022-06-03	10
2022-05-04	USA	Omicron 21L	2022-06-05	3
2022-05-04	USA	Omicron 21L	2022-06-06	11
2022-05-04	USA	Omicron 21L	2022-06-07	6
2022-05-04	USA	Omicron 21L	2022-06-08	43
2022-05-04	USA	Omicron 21L	2022-06-09	35
2022-05-04	USA	Omicron 21L	2022-06-10	4
2022-05-04	USA	Omicron 21L	2022-06-12	5
2022-05-04	USA	Omicron 21L	2022-06-13	7
2022-05-04	USA	Omicron 21L	2022-06-14	28
2022-05-04	USA	Omicron 21L	2022-06-15	2
2022-05-04	USA	Omicron 21L	2022-06-16	14
2022-05-04	USA	Omicron 21L	2022-06-17	8
2022-05-04	USA	Omicron 21L	2022-06-18	5
2022-05-04	USA	Omicron 21L	2022-06-21	1
2022-05-04	USA	Omicron 21L	2022-06-23	12
2022-05-04	USA	Omicron 21L	2022-06-24	4
2022-05-04	USA	Omicron 21L	2022-06-27	4
2022-05-04	USA	Omicron 21L	2022-06-28	3
2022-05-04	USA	Omicron 21L	2022-06-29	17
2022-05-04	USA	Omicron 21L	2022-06-30	31
2022-05-04	USA	Omicron 21L	2022-07-01	8
2022-05-04	USA	Omicron 21L	2022-07-02	7
2022-05-04	USA	Omicron 21L	2022-07-06	12
2022-05-04	USA	Omicron 21L	2022-07-07	4
2022-05-04	USA	Omicron 21L	2022-07-09	1
2022-05-04	USA	Omicron 21L	2022-07-12	51
2022-05-04	USA	Omicron 21L	2022-07-13	5
2022-05-04	USA	Omicron 21L	2022-07-14	139
2022-05-04	USA	Omicron 21L	2022-07-15	1
2022-05-04	USA	Omicron 21L	2022-07-16	1
2022-05-04	USA	Omicron 21L	2022-07-18	2
2022-05-04	USA	Omicron 21L	2022-07-19	7
2022-05-04	USA	Omicron 21L	2022-07-20	12
2022-05-04	USA	Omicron 21L	2022-07-22	38
2022-05-04	USA	Omicron 21L	2022-07-28	1
2022-05-04	USA	Omicron 21L	2022-08-08	5
2022-05-04	USA	Omicron 21L	2022-08-09	3
2022-05-04	USA	Omicron 21L	2022-08-16	3
2022-05-04	USA	Omicron 21L	2022-08-22	1
2022-05-04	USA	Omicron 21L	2022-08-26	1
2022-05-04	USA	Omicron 21L	2022-08-30	1
2022-05-04	USA	Omicron 21L	2022-09-14	3
2022-05-04	USA	Omicron 22A	2022-05-13	1
2022-05-04	USA	Omicron 22A	2022-05-16	3
2022-05-04	USA	Omicron 22A	2022-05-17	1
2022-05-04	USA	Omicron 22A	2022-05-18	7
2022-05-04	USA	Omicron 22A	2022-05-19	5
2022-05-04	USA	Omicron 22A	2022-05-23	1
2022-05-04	USA	Omicron 22A	2022-05-24	2
2022-05-04	USA	Omicron 22A	2022-05-27	5
2022-05-04	USA	Omicron 22A	2022-06-07	1
2022-05-04	USA	Omicron 22A	2022-06-16	1
2022-05-04	USA	Omicron 22A	2022-06-29	1
2022-05-04	USA	Omicron 22A	2022-07-02	1
2022-05-04	USA	Omicron 22B	2022-05-16	6
2022-05-04	USA	Omicron 22B	2022-05-17	7
2022-05-04	USA	Omicron 22B	2022-05-18	2
2022-05-04	USA	Omicron 22B	2022-05-19	4
2022-05-04	USA	Omicron 22B	2022-05-20	1
2022-05-04	USA	Omicron 22B	2022-05-24	1
2022-05-04	USA	Omicron 22B	2022-06-13	1
2022-05-04	USA	Omicron 22B	2022-07-13	1
2022-05-04	USA	Omicron 22C	2022-05-07	14
2022-05-04	USA	Omicron 22C	2022-05-09	1
2022-05-04	USA	Omicron 22C	2022-05-10	3
2022-05-04	USA	Omicron 22C	2022-05-11	1
2022-05-04	USA	Omicron 22C	2022-05-12	6
2022-05-04	USA	Omicron 22C	2022-05-13	11
2022-05-04	USA	Omicron 22C	2022-05-16	434
2022-05-04	USA	Omicron 22C	2022-05-17	81
2022-05-04	USA	Omicron 22C	2022-05-18	714
2022-05-04	USA	Omicron 22C	2022-05-19	348
2022-05-04	USA	Omicron 22C	2022-05-20	31
2022-05-04	USA	Omicron 22C	2022-05-21	11
2022-05-04	USA	Omicron 22C	2022-05-22	3
2022-05-04	USA	Omicron 22C	2022-05-23	44
2022-05-04	USA	Omicron 22C	2022-05-24	154
2022-05-04	USA	Omicron 22C	2022-05-25	27
2022-05-04	USA	Omicron 22C	2022-05-26	92
2022-05-04	USA	Omicron 22C	2022-05-27	125
2022-05-04	USA	Omicron 22C	2022-05-28	11
2022-05-04	USA	Omicron 22C	2022-05-30	8
2022-05-04	USA	Omicron 22C	2022-05-31	70
2022-05-04	USA	Omicron 22C	2022-06-01	34
2022-05-04	USA	Omicron 22C	2022-06-02	17
2022-05-04	USA	Omicron 22C	2022-06-03	4
2022-05-04	USA	Omicron 22C	2022-06-06	11
2022-05-04	USA	Omicron 22C	2022-06-07	1
2022-05-04	USA	Omicron 22C	2022-06-08	45
2022-05-04	USA	Omicron 22C	2022-06-09	92
2022-05-04	USA	Omicron 22C	2022-06-12	1
2022-05-04	USA	Omicron 22C	2022-06-13	9
2022-05-04	USA	Omicron 22C	2022-06-14	32
2022-05-04	USA	Omicron 22C	2022-06-15	1
2022-05-04	USA	Omicron 22C	2022-06-16	7
2022-05-04	USA	Omicron 22C	2022-06-18	2
2022-05-04	USA	Omicron 22C	2022-06-23	8
2022-05-04	USA	Omicron 22C	2022-06-24	3
2022-05-04	USA	Omicron 22C	2022-06-27	3
2022-05-04	USA	Omicron 22C	2022-06-28	2
2022-05-04	USA	Omicron 22C	2022-06-29	20
2022-05-04	USA	Omicron 22C	2022-06-30	14
2022-05-04	USA	Omicron 22C	2022-07-01	9
2022-05-04	USA	Omicron 22C	2022-07-02	4
2022-05-04	USA	Omicron 22C	2022-07-05	4
2022-05-04	USA	Omicron 22C	2022-07-06	19
2022-05-04	USA	Omicron 22C	2022-07-07	6
2022-05-04	USA	Omicron 22C	2022-07-08	1
2022-05-04	USA	Omicron 22C	2022-07-09	1
2022-05-04	USA	Omicron 22C	2022-07-11	3
2022-05-04	USA	Omicron 22C	2022-07-12	25
2022-05-04	USA	Omicron 22C	2022-07-13	2
2022-05-04	USA	Omicron 22C	2022-07-14	77
2022-05-04	USA	Omicron 22C	2022-07-15	1
2022-05-04	USA	Omicron 22C	2022-07-18	5
2022-05-04	USA	Omicron 22C	2022-07-19	24
2022-05-04	USA	Omicron 22C	2022-07-20	7
2022-05-04	USA	Omicron 22C	2022-07-22	39
2022-05-04	USA	Omicron 22C	2022-08-08	5
2022-05-04	USA	Omicron 22C	2022-08-09	5
2022-05-04	USA	Omicron 22C	2022-08-16	7
2022-05-04	USA	Omicron 22C	2022-08-22	1
2022-05-04	USA	Omicron 22C	2022-08-26	2
2022-05-04	USA	Omicron 22C	2022-09-01	2
2022-05-04	USA	Omicron 22C	2022-09-02	1
2022-05-04	USA	Omicron 22C	2022-09-14	4
2022-05-04	USA	other	2022-05-16	3
2022-05-04	USA	other	2022-05-18	11
2022-05-04	USA	other	2022-05-19	2
2022-05-04	USA	other	2022-05-24	3
2022-05-04	USA	other	2022-05-26	1
2022-05-04	USA	other	2022-05-27	1
2022-05-04	USA	other	2022-05-31	1
2022-05-04	USA	other	2022-06-27	1
2022-05-04	USA	other	2022-06-29	1
2022-05-04	USA	other	2022-06-30	1
2022-05-04	USA	other	2022-07-14	1
2022-05-04	USA	other	2022-07-22	4
2022-05-04	United Kingdom	Omicron 21K	2022-05-10	1
2022-05-04	United Kingdom	Omicron 21K	2022-05-17	2
2022-05-04	United Kingdom	Omicron 21K	2022-05-23	1
2022-05-04	United Kingdom	Omicron 21K	2022-05-26	3
2022-05-04	United Kingdom	Omicron 21L	2022-05-10	269
2022-05-04	United Kingdom	Omicron 21L	2022-05-11	404
2022-05-04	United Kingdom	Omicron 21L	2022-05-12	60
2022-05-04	United Kingdom	Omicron 21L	2022-05-13	19
2022-05-04	United Kingdom	Omicron 21L	2022-05-14	3
2022-05-04	United Kingdom	Omicron 21L	2022-05-15	2
2022-05-04	United Kingdom	Omicron 21L	2022-05-16	17
2022-05-04	United Kingdom	Omicron 21L	2022-05-17	158
2022-05-04	United Kingdom	Omicron 21L	2022-05-18	4
2022-05-04	United Kingdom	Omicron 21L	2022-05-19	54
2022-05-04	United Kingdom	Omicron 21L	2022-05-20	25
2022-05-04	United Kingdom	Omicron 21L	2022-05-21	2
2022-05-04	United Kingdom	Omicron 21L	2022-05-23	25
2022-05-04	United Kingdom	Omicron 21L	2022-05-25	66
2022-05-04	United Kingdom	Omicron 21L	2022-05-26	59
2022-05-04	United Kingdom	Omicron 21L	2022-05-27	4
2022-05-04	United Kingdom	Omicron 21L	2022-05-30	15
2022-05-04	United Kingdom	Omicron 21L	2022-06-01	1
2022-05-04	United Kingdom	Omicron 21L	2022-06-02	9
2022-05-04	United Kingdom	Omicron 21L	2022-06-06	1
2022-05-04	United Kingdom	Omicron 21L	2022-06-08	16
2022-05-04	United Kingdom	Omicron 21L	2022-07-04	6
2022-05-04	United Kingdom	Omicron 22A	2022-05-10	2
2022-05-04	United Kingdom	Omicron 22A	2022-05-11	1
2022-05-04	United Kingdom	Omicron 22A	2022-05-16	1
2022-05-04	United Kingdom	Omicron 22A	2022-05-17	2
2022-05-04	United Kingdom	Omicron 22A	2022-05-25	2
2022-05-04	United Kingdom	Omicron 22A	2022-05-26	1
2022-05-04	United Kingdom	Omicron 22B	2022-05-10	1
2022-05-04	United Kingdom	Omicron 22B	2022-05-11	3
2022-05-04	United Kingdom	Omicron 22B	2022-05-12	1
2022-05-04	United Kingdom	Omicron 22B	2022-05-17	4
2022-05-04	United Kingdom	Omicron 22B	2022-05-20	1
2022-05-04	United Kingdom	Omicron 22B	2022-05-26	2
2022-05-04	United Kingdom	Omicron 22B	2022-05-30	1
2022-05-04	United Kingdom	Omicron 22C	2022-05-10	8
2022-05-04	United Kingdom	Omicron 22C	2022-05-11	8
2022-05-04	United Kingdom	Omicron 22C	2022-05-17	2
2022-05-04	United Kingdom	Omicron 22C	2022-05-25	1
2022-05-04	United Kingdom	Omicron 22C	2022-05-26	2
2022-05-04	United Kingdom	other	2022-05-10	6
2022-05-04	United Kingdom	other	2022-05-11	4
2022-05-04	United Kingdom	other	2022-05-12	2
2022-05-04	United Kingdom	other	2022-05-13	2
2022-05-04	United Kingdom	other	2022-05-19	1
2022-05-04	United Kingdom	other	2022-05-23	1
2022-05-04	United Kingdom	other	2022-05-25	1
2022-05-04	United Kingdom	other	2022-05-26	1
2022-05-04	United Kingdom	other	2022-05-27	1
2022-05-05	Australia	Omicron 21K	2022-05-12	1
2022-05-05	Australia	Omicron 21K	2022-05-19	1
2022-05-05	Australia	Omicron 21L	2022-05-10	1
2022-05-05	Australia	Omicron 21L	2022-05-12	1
2022-05-05	Australia	Omicron 21L	2022-05-13	25
2022-05-05	Australia	Omicron 21L	2022-05-16	38
2022-05-05	Australia	Omicron 21L	2022-05-19	76
2022-05-05	Australia	Omicron 21L	2022-05-20	39
2022-05-05	Australia	Omicron 21L	2022-05-23	77
2022-05-05	Australia	Omicron 21L	2022-05-29	68
2022-05-05	Australia	Omicron 21L	2022-05-31	26
2022-05-05	Australia	Omicron 21L	2022-06-11	31
2022-05-05	Australia	Omicron 21L	2022-06-13	2
2022-05-05	Australia	Omicron 21L	2022-06-28	1
2022-05-05	Australia	Omicron 21L	2022-07-01	7
2022-05-05	Australia	Omicron 22A	2022-05-20	2
2022-05-05	Australia	Omicron 22A	2022-05-23	1
2022-05-05	Australia	Omicron 22B	2022-05-13	1
2022-05-05	Australia	Omicron 22B	2022-05-20	4
2022-05-05	Australia	Omicron 22C	2022-05-13	1
2022-05-05	Australia	Omicron 22C	2022-05-20	4
2022-05-05	Australia	Omicron 22C	2022-05-30	1
2022-05-05	Australia	Omicron 22C	2022-06-11	1
2022-05-05	Brazil	Omicron 21K	2022-05-17	1
2022-05-05	Brazil	Omicron 21K	2022-05-18	1
2022-05-05	Brazil	Omicron 21K	2022-05-25	2
2022-05-05	Brazil	Omicron 21K	2022-05-30	2
2022-05-05	Brazil	Omicron 21K	2022-06-06	1
2022-05-05	Brazil	Omicron 21K	2022-06-09	1
2022-05-05	Brazil	Omicron 21K	2022-06-20	4
2022-05-05	Brazil	Omicron 21K	2022-06-21	2
2022-05-05	Brazil	Omicron 21K	2022-07-01	1
2022-05-05	Brazil	Omicron 21L	2022-05-18	14
2022-05-05	Brazil	Omicron 21L	2022-05-19	4
2022-05-05	Brazil	Omicron 21L	2022-05-20	2
2022-05-05	Brazil	Omicron 21L	2022-05-24	5
2022-05-05	Brazil	Omicron 21L	2022-05-25	4
2022-05-05	Brazil	Omicron 21L	2022-05-30	9
2022-05-05	Brazil	Omicron 21L	2022-06-09	4
2022-05-05	Brazil	Omicron 21L	2022-06-10	3
2022-05-05	Brazil	Omicron 21L	2022-06-11	1
2022-05-05	Brazil	Omicron 21L	2022-06-17	1
2022-05-05	Brazil	Omicron 21L	2022-06-20	21
2022-05-05	Brazil	Omicron 21L	2022-06-21	33
2022-05-05	Brazil	Omicron 21L	2022-06-27	2
2022-05-05	Brazil	Omicron 21L	2022-06-29	16
2022-05-05	Brazil	Omicron 21L	2022-06-30	2
2022-05-05	Brazil	Omicron 21L	2022-07-01	1
2022-05-05	Brazil	Omicron 21L	2022-07-13	1
2022-05-05	Brazil	Omicron 21L	2022-07-19	1
2022-05-05	Brazil	Omicron 21L	2022-07-23	2
2022-05-05	Brazil	Omicron 21L	2022-07-30	2
2022-05-05	Brazil	Omicron 22A	2022-06-21	1
2022-05-05	Brazil	Omicron 22B	2022-06-29	2
2022-05-05	Brazil	Omicron 22C	2022-05-18	1
2022-05-05	Brazil	Omicron 22C	2022-06-20	1
2022-05-05	Brazil	Omicron 22C	2022-06-21	1
2022-05-05	Brazil	Omicron 22C	2022-06-29	2
2022-05-05	Brazil	other	2022-05-30	1
2022-05-05	Japan	Omicron 21K	2022-05-20	1
2022-05-05	Japan	Omicron 21K	2022-05-27	1
2022-05-05	Japan	Omicron 21K	2022-05-30	1
2022-05-05	Japan	Omicron 21K	2022-06-10	8
2022-05-05	Japan	Omicron 21K	2022-07-22	2
2022-05-05	Japan	Omicron 21K	2022-07-29	2
2022-05-05	Japan	Omicron 21L	2022-05-20	50
2022-05-05	Japan	Omicron 21L	2022-05-23	2
2022-05-05	Japan	Omicron 21L	2022-05-27	34
2022-05-05	Japan	Omicron 21L	2022-05-30	8
2022-05-05	Japan	Omicron 21L	2022-06-10	216
2022-05-05	Japan	Omicron 21L	2022-06-13	1
2022-05-05	Japan	Omicron 21L	2022-06-16	1
2022-05-05	Japan	Omicron 21L	2022-07-22	45
2022-05-05	Japan	Omicron 21L	2022-07-28	17
2022-05-05	Japan	Omicron 21L	2022-07-29	24
2022-05-05	Japan	Omicron 21L	2022-08-10	9
2022-05-05	Japan	Omicron 22B	2022-05-20	1
2022-05-05	Japan	Omicron 22B	2022-06-13	1
2022-05-05	Japan	Omicron 22B	2022-06-29	1
2022-05-05	Japan	Omicron 22C	2022-05-20	11
2022-05-05	South Africa	Omicron 21K	2022-05-28	1
2022-05-05	South Africa	Omicron 21L	2022-05-16	1
2022-05-05	South Africa	Omicron 21L	2022-05-26	1
2022-05-05	South Africa	Omicron 21L	2022-06-01	1
2022-05-05	South Africa	Omicron 21L	2022-06-17	1
2022-05-05	South Africa	Omicron 21L	2022-06-22	1
2022-05-05	South Africa	Omicron 21L	2022-07-21	1
2022-05-05	South Africa	Omicron 22A	2022-05-16	23
2022-05-05	South Africa	Omicron 22A	2022-05-24	7
2022-05-05	South Africa	Omicron 22A	2022-05-26	18
2022-05-05	South Africa	Omicron 22A	2022-06-01	30
2022-05-05	South Africa	Omicron 22A	2022-06-06	8
2022-05-05	South Africa	Omicron 22A	2022-06-17	2
2022-05-05	South Africa	Omicron 22A	2022-06-22	16
2022-05-05	South Africa	Omicron 22A	2022-07-07	1
2022-05-05	South Africa	Omicron 22A	2022-07-21	9
2022-05-05	South Africa	Omicron 22B	2022-05-16	6
2022-05-05	South Africa	Omicron 22B	2022-05-22	3
2022-05-05	South Africa	Omicron 22B	2022-05-24	1
2022-05-05	South Africa	Omicron 22B	2022-05-26	5
2022-05-05	South Africa	Omicron 22B	2022-06-01	4
2022-05-05	South Africa	Omicron 22B	2022-06-06	2
2022-05-05	South Africa	Omicron 22B	2022-06-17	1
2022-05-05	South Africa	Omicron 22B	2022-06-22	7
2022-05-05	USA	Delta	2022-07-22	1
2022-05-05	USA	Omicron 21K	2022-05-07	1
2022-05-05	USA	Omicron 21K	2022-05-16	2
2022-05-05	USA	Omicron 21K	2022-05-17	2
2022-05-05	USA	Omicron 21K	2022-05-18	4
2022-05-05	USA	Omicron 21K	2022-05-19	7
2022-05-05	USA	Omicron 21K	2022-05-23	3
2022-05-05	USA	Omicron 21K	2022-05-24	3
2022-05-05	USA	Omicron 21K	2022-05-25	1
2022-05-05	USA	Omicron 21K	2022-05-26	4
2022-05-05	USA	Omicron 21K	2022-05-27	4
2022-05-05	USA	Omicron 21K	2022-05-30	2
2022-05-05	USA	Omicron 21K	2022-06-01	1
2022-05-05	USA	Omicron 21K	2022-06-03	1
2022-05-05	USA	Omicron 21K	2022-06-06	1
2022-05-05	USA	Omicron 21K	2022-06-09	3
2022-05-05	USA	Omicron 21K	2022-07-16	1
2022-05-05	USA	Omicron 21K	2022-07-18	1
2022-05-05	USA	Omicron 21K	2022-07-22	10
2022-05-05	USA	Omicron 21K	2022-08-19	1
2022-05-05	USA	Omicron 21L	2022-05-10	3
2022-05-05	USA	Omicron 21L	2022-05-11	16
2022-05-05	USA	Omicron 21L	2022-05-12	26
2022-05-05	USA	Omicron 21L	2022-05-13	57
2022-05-05	USA	Omicron 21L	2022-05-16	310
2022-05-05	USA	Omicron 21L	2022-05-17	185
2022-05-05	USA	Omicron 21L	2022-05-18	572
2022-05-05	USA	Omicron 21L	2022-05-19	418
2022-05-05	USA	Omicron 21L	2022-05-20	21
2022-05-05	USA	Omicron 21L	2022-05-21	4
2022-05-05	USA	Omicron 21L	2022-05-22	4
2022-05-05	USA	Omicron 21L	2022-05-23	217
2022-05-05	USA	Omicron 21L	2022-05-24	321
2022-05-05	USA	Omicron 21L	2022-05-25	52
2022-05-05	USA	Omicron 21L	2022-05-26	81
2022-05-05	USA	Omicron 21L	2022-05-27	203
2022-05-05	USA	Omicron 21L	2022-05-28	7
2022-05-05	USA	Omicron 21L	2022-05-30	42
